DecimalDay,TemperatureF
159.827,82.94
159.869,82.04
159.91,82.04
159.952,80.96
159.994,80.06
160.027,78.8
160.035,80.06
160.04,80.6
160.047,80.6
160.056,80.6
160.077,78.98
160.119,78.98
160.16,78.98
160.202,78.08
160.244,78.08
160.283,78.8
160.285,78.08
160.327,78.98
160.339,78.8
160.369,80.06
160.394,80.6
160.41,80.96
160.452,82.04
160.463,82.4
160.483,84.2
160.49,82.4
160.494,82.94
160.535,87.08
160.577,89.96
160.619,91.94
160.66,89.96
160.702,91.94
160.744,91.04
160.785,87.98
160.827,84.92
160.869,82.94
160.91,80.96
160.952,80.06
160.994,78.98
161.035,78.08
161.077,78.98
161.119,78.08
161.142,78.8
161.149,78.8
161.154,78.8
161.16,78.08
161.167,78.8
161.202,78.08
161.244,78.08
161.285,78.98
161.327,80.06
161.369,80.96
161.374,80.6
161.41,84.92
161.452,86
161.494,86
161.535,87.08
161.577,89.06
161.619,89.96
161.66,91.04
161.702,89.06
161.744,87.98
161.785,87.08
161.827,86
161.869,84.02
161.91,82.04
161.952,80.96
161.989,80.6
161.994,80.06
162.035,80.06
162.077,80.06
162.108,80.6
162.119,80.06
162.133,80.6
162.15,80.6
162.155,80.6
162.16,80.06
162.192,80.6
162.202,80.06
162.244,80.06
162.285,80.06
162.306,80.6
162.327,80.06
162.344,80.6
162.353,80.6
162.369,80.96
162.41,82.04
162.42,82.4
162.452,86
162.494,87.08
162.515,84.2
162.535,87.98
162.577,89.96
162.619,91.94
162.66,91.04
162.702,91.94
162.744,91.04
162.785,89.06
162.827,87.08
162.869,84.92
162.91,82.94
162.952,82.04
162.985,80.6
162.994,80.96
163.002,80.6
163.012,80.6
163.022,80.6
163.035,80.96
163.077,80.96
163.117,80.6
163.119,80.96
163.14,80.6
163.16,80.96
163.202,80.06
163.244,80.06
163.276,80.6
163.285,80.06
163.319,80.6
163.327,80.06
163.333,80.6
163.369,80.96
163.408,82.4
163.41,82.94
163.452,86
163.494,87.08
163.535,91.04
163.577,91.94
163.619,93.02
163.66,91.04
163.702,91.04
163.744,91.94
163.785,89.06
163.827,87.08
163.869,84.92
163.91,82.94
163.952,80.96
163.976,80.6
163.994,80.96
164.035,80.06
164.045,80.6
164.067,80.6
164.077,80.06
164.114,78.8
164.119,78.98
164.142,78.8
164.16,78.98
164.165,78.8
164.18,78.8
164.193,78.8
164.202,78.98
164.244,78.08
164.253,78.8
164.262,78.8
164.267,78.8
164.285,78.08
164.305,78.8
164.322,78.8
164.327,78.98
164.353,80.6
164.369,80.96
164.399,80.6
164.41,82.04
164.452,87.08
164.494,89.06
164.535,89.06
164.577,91.94
164.619,91.94
164.66,91.94
164.702,91.94
164.744,91.94
164.785,87.98
164.827,87.08
164.869,84.92
164.91,82.94
164.952,80.96
164.994,78.98
165.035,78.98
165.06,78.8
165.077,78.08
165.119,78.08
165.16,78.08
165.165,78.8
165.202,78.08
165.229,78.8
165.237,77
165.244,77
165.285,75.92
165.327,78.98
165.333,78.8
165.356,80.6
165.369,82.04
165.383,82.4
165.394,84.2
165.41,80.96
165.452,87.08
165.494,89.06
165.535,91.04
165.577,91.04
165.619,93.02
165.66,91.94
165.702,93.02
165.744,91.94
165.785,89.06
165.827,89.06
165.869,86
165.91,84.92
165.952,84.02
165.994,82.04
166.035,80.06
166.077,78.98
166.119,77
166.148,77
166.156,77
166.16,77
166.202,77
166.244,78.08
166.285,78.08
166.291,78.8
166.327,78.08
166.335,78.8
166.34,80.6
166.351,80.6
166.369,80.96
166.41,84.02
166.416,86
166.535,91.04
166.577,91.04
166.619,93.92
166.66,91.04
166.702,91.04
166.744,93.92
166.785,89.06
166.801,89.6
166.827,87.98
166.869,86
166.91,84.02
166.952,82.04
166.994,80.96
167.035,80.06
167.077,78.98
167.088,78.8
167.119,78.08
167.127,78.8
167.137,78.8
167.145,78.8
167.16,78.08
167.202,77
167.21,77
167.215,77
167.229,77
167.244,75.92
167.269,77
167.285,77
167.297,78.8
167.327,78.08
167.369,80.06
167.403,82.4
167.41,82.94
167.416,82.4
167.452,84.02
167.494,87.08
167.535,89.06
167.577,89.96
167.614,84.2
167.619,82.94
167.622,82.4
167.639,80.6
167.646,80.6
167.651,78.8
167.66,77
167.665,78.8
167.67,78.8
167.678,80.6
167.702,84.02
167.744,87.98
167.785,87.98
167.827,87.08
167.869,84.92
167.91,82.94
167.952,80.96
167.994,80.06
168.035,78.98
168.062,78.8
168.077,78.08
168.119,78.08
168.16,78.08
168.202,78.98
168.244,78.98
168.285,78.98
168.327,78.98
168.358,80.6
168.369,80.06
168.41,84.02
168.445,84.2
168.452,84.92
168.494,89.06
168.535,89.06
168.577,91.94
168.619,93.02
168.66,93.02
168.702,93.02
168.744,93.02
168.785,91.04
168.827,89.06
168.869,87.08
168.91,84.92
168.952,82.94
168.994,80.96
169.035,78.98
169.051,80.6
169.077,78.98
169.101,78.8
169.119,78.08
169.14,78.8
169.16,77
169.202,77
169.244,75.92
169.285,75.92
169.327,78.08
169.36,80.6
169.369,80.06
169.41,84.02
169.452,84.92
169.471,84.2
169.494,86
169.535,89.96
169.577,91.94
169.619,91.04
169.66,93.02
169.702,93.02
169.744,91.94
169.785,91.94
169.827,89.96
169.869,87.98
169.91,86
169.952,84.02
169.994,82.04
170.035,80.06
170.077,78.08
170.097,78.8
170.119,78.98
170.124,78.8
170.145,78.8
170.158,78.8
170.16,78.08
170.176,78.8
170.202,78.08
170.244,77
170.265,77
170.272,77
170.285,77
170.287,77
170.306,77
170.327,77
170.369,78.98
170.395,80.6
170.41,82.04
170.446,86
170.452,82.94
170.458,84.2
170.494,86
170.535,89.06
170.577,91.04
170.619,93.02
170.66,93.02
170.702,93.02
170.744,91.94
170.785,91.04
170.827,89.06
170.869,87.08
170.91,86
170.952,84.92
170.994,82.04
171.035,80.06
171.077,78.08
171.119,77
171.16,77
171.199,75.2
171.202,75.92
171.244,75.02
171.285,75.02
171.327,77
171.356,78.8
171.369,78.98
171.385,80.6
171.41,82.94
171.452,86
171.494,86
171.535,89.06
171.577,91.04
171.619,93.02
171.66,93.02
171.702,95
171.744,93.02
171.785,91.94
171.827,89.96
171.869,89.06
171.91,87.08
171.952,84.92
171.994,82.94
172.035,80.96
172.077,78.98
172.119,78.08
172.16,77
172.202,75.92
172.244,75.02
172.285,75.92
172.327,78.08
172.369,82.04
172.41,84.02
172.452,87.08
172.494,89.06
172.535,91.04
172.577,89.06
172.619,91.04
172.66,93.02
172.702,93.92
172.744,93.92
172.785,91.94
172.827,91.04
172.869,89.06
172.91,87.08
172.952,84.92
172.994,82.94
173.035,80.96
173.077,80.06
173.119,78.98
173.16,77
173.201,78.8
173.202,78.08
173.213,75.2
173.244,75.92
173.285,75.02
173.327,77
173.369,80.96
173.41,84.02
173.433,84.2
173.45,84.2
173.452,84.02
173.494,89.96
173.535,91.94
173.577,93.92
173.619,93.02
173.66,93.02
173.702,95
173.744,95
173.785,91.94
173.827,87.98
173.869,87.08
173.91,84.92
173.952,82.94
173.994,82.04
174.035,80.96
174.077,78.98
174.119,78.08
174.16,78.08
174.202,77
174.244,77
174.285,77
174.299,77
174.327,77
174.35,78.8
174.351,78.8
174.369,80.06
174.375,80.6
174.403,84.2
174.409,84.2
174.41,86
174.452,87.08
174.494,89.96
174.535,89.96
174.577,89.06
174.619,84.02
174.634,84.2
174.642,84.2
174.66,84.92
174.702,84.92
174.744,86
174.785,87.08
174.827,84.92
174.869,82.94
174.91,80.96
174.952,80.06
174.994,78.98
175.035,78.98
175.077,78.08
175.119,77
175.133,78.8
175.15,78.8
175.158,78.8
175.16,78.08
175.202,77
175.213,77
175.218,77
175.244,77
175.255,77
175.285,77
175.327,78.98
175.351,80.6
175.356,80.6
175.363,80.6
175.369,80.96
175.39,84.2
175.41,84.02
175.433,86
175.452,87.08
175.494,87.98
175.535,93.02
175.577,93.92
175.619,95
175.66,93.92
175.702,96.08
175.744,91.94
175.785,93.02
175.827,91.04
175.869,87.98
175.91,87.08
175.952,84.92
175.994,82.94
176.035,82.04
176.077,80.06
176.119,78.08
176.16,77
176.175,77
176.184,77
176.202,77
176.223,75.2
176.244,75.92
176.285,75.92
176.327,78.98
176.369,82.04
176.383,84.2
176.401,84.2
176.41,87.08
176.452,87.98
176.494,91.04
176.535,93.02
176.577,96.08
176.619,96.08
176.66,96.08
176.702,96.98
176.744,96.08
176.785,93.92
176.827,91.04
176.869,89.06
176.91,87.08
176.952,84.92
176.994,82.94
177.035,80.96
177.077,80.06
177.119,78.08
177.148,78.8
177.158,78.8
177.16,78.08
177.197,77
177.202,75.92
177.215,77
177.238,75.2
177.244,75.92
177.251,75.2
177.285,75.02
177.327,77
177.345,80.6
177.365,80.6
177.369,80.06
177.381,82.4
177.389,82.4
177.408,84.2
177.41,84.92
177.432,84.2
177.452,87.08
177.494,89.06
177.535,93.92
177.577,93.02
177.619,96.98
177.66,96.08
177.702,95
177.744,93.02
177.785,93.02
177.827,91.94
177.869,89.06
177.91,87.08
177.952,86
177.994,84.02
178.035,82.04
178.077,80.96
178.119,80.06
178.16,78.98
178.202,78.08
178.211,78.8
178.235,78.8
178.244,78.08
178.25,78.8
178.265,78.8
178.285,78.08
178.327,80.06
178.348,80.6
178.369,82.04
178.401,82.4
178.41,82.94
178.452,89.06
178.494,89.06
178.535,93.92
178.577,96.08
178.619,98.06
178.66,98.06
178.702,96.98
178.744,95
178.785,91.04
178.827,89.06
178.846,82.4
178.869,80.06
178.881,78.8
178.91,80.06
178.952,78.08
178.994,78.08
179.035,78.08
179.077,77
179.119,77
179.16,75.92
179.202,75.92
179.244,75.92
179.285,75.92
179.294,78.8
179.327,80.06
179.365,80.6
179.369,82.04
179.375,82.4
179.385,82.4
179.41,84.92
179.418,84.2
179.452,86
179.46,87.8
179.494,89.06
179.535,89.96
179.577,87.08
179.597,84.2
179.6,78.8
179.606,77
179.61,75.2
179.619,77
179.624,78.8
179.629,78.8
179.642,77
179.656,78.8
179.66,77
179.683,75.2
179.689,75.2
179.692,75.2
179.702,75.02
179.715,73.4
179.726,75.2
179.742,75.2
179.744,75.02
179.785,78.08
179.827,78.08
179.869,78.08
179.91,78.08
179.952,77
179.994,77
180.035,75.92
180.077,75.92
180.119,75.92
180.16,75.02
180.167,75.2
180.202,75.92
180.208,75.2
180.244,75.92
180.285,75.92
180.327,77
180.369,78.08
180.382,80.6
180.395,78.8
180.41,78.98
180.415,78.8
180.452,80.06
180.494,80.96
180.535,82.94
180.577,84.02
180.619,84.02
180.635,75.2
180.649,75.2
180.66,78.08
180.702,80.06
180.744,82.04
180.785,82.04
180.827,80.96
180.869,80.06
180.91,80.06
180.952,78.98
180.994,78.98
181.035,78.98
181.048,78.8
181.077,78.08
181.119,78.08
181.16,77
181.202,77
181.244,75.02
181.262,75.2
181.274,75.2
181.285,75.02
181.327,75.02
181.335,75.2
181.369,75.92
181.379,75.2
181.41,75.92
181.42,77
181.452,77
181.461,78.8
181.48,80.6
181.494,80.06
181.535,80.06
181.561,80.6
181.577,82.04
181.592,80.6
181.607,80.6
181.619,80.06
181.633,80.6
181.66,80.96
181.666,82.4
181.702,82.04
181.744,82.04
181.785,82.04
181.826,80.6
181.827,80.06
181.863,78.8
181.869,78.08
181.879,77
181.91,77
181.952,75.92
181.965,75.2
181.991,77
181.994,77
182,77
182.035,77
182.077,77
182.119,77
182.16,77
182.202,77
182.244,77
182.262,77
182.285,77
182.317,77
182.327,77
182.369,78.08
182.41,78.98
182.452,78.98
182.489,80.6
182.494,82.04
182.501,82.4
182.517,84.2
182.535,86
182.576,78.8
182.577,77
182.582,77
182.585,75.2
182.587,75.2
182.588,75.2
182.593,73.4
182.599,73.4
182.602,73.4
182.607,73.4
182.615,75.2
182.619,75.02
182.637,75.2
182.66,75.92
182.679,75.2
182.69,75.2
182.697,75.2
182.702,75.92
182.744,77
182.784,77
182.785,77
182.79,77
182.8,77
182.827,75.92
182.869,75.92
182.91,75.92
182.952,75.92
182.994,75.92
183.035,77
183.077,77
183.119,77
183.16,77
183.202,77
183.244,77
183.285,77
183.327,78.08
183.369,78.98
183.375,78.8
183.41,80.96
183.429,82.4
183.452,82.94
183.463,84.2
183.489,87.8
183.494,87.08
183.535,87.98
183.577,87.98
183.619,89.06
183.66,89.06
183.702,87.98
183.744,89.06
183.785,87.98
183.827,86
183.869,82.94
183.91,82.94
183.941,82.4
183.946,80.6
183.952,80.96
183.957,80.6
183.994,80.96
184.026,80.6
184.033,80.6
184.035,80.06
184.044,80.6
184.058,80.6
184.077,80.06
184.119,78.98
184.16,78.98
184.188,78.8
184.194,78.8
184.202,78.08
184.244,78.08
184.249,78.8
184.253,78.8
184.283,78.8
184.285,78.08
184.299,78.8
184.327,78.98
184.358,80.6
184.369,80.06
184.41,82.04
184.417,82.4
184.447,82.4
184.452,84.02
184.457,86
184.494,86
184.535,89.06
184.577,89.96
184.619,91.04
184.66,91.04
184.702,91.04
184.744,89.96
184.785,89.96
184.827,86
184.869,84.92
184.91,82.94
184.952,82.04
184.994,80.06
185.035,78.98
185.077,77
185.119,77
185.124,77
185.16,75.92
185.172,75.2
185.202,77
185.231,75.2
185.244,75.92
185.285,77
185.327,77
185.356,78.8
185.369,80.06
185.384,80.6
185.41,80.96
185.415,80.6
185.452,82.94
185.476,84.2
185.494,87.98
185.535,89.06
185.577,91.04
185.619,91.04
185.66,93.02
185.702,91.94
185.744,91.94
185.785,89.96
185.827,87.08
185.869,86
185.91,84.92
185.952,82.94
185.994,82.04
186.035,80.06
186.077,78.98
186.119,78.08
186.16,77
186.202,77
186.244,75.92
186.285,75.02
186.327,78.08
186.369,82.04
186.41,84.02
186.452,84.92
186.494,86
186.535,87.08
186.577,91.04
186.619,91.04
186.66,93.02
186.702,93.92
186.744,93.02
186.785,91.04
186.827,89.06
186.869,87.98
186.91,84.92
186.952,82.94
186.994,82.04
187.035,80.06
187.077,80.06
187.119,78.08
187.16,78.08
187.202,75.92
187.244,77
187.285,77
187.327,80.06
187.369,82.94
187.41,86
187.452,87.98
187.494,87.98
187.535,91.04
187.577,91.04
187.619,91.94
187.66,93.92
187.702,91.94
187.744,89.06
187.785,89.96
187.824,84.2
187.827,84.92
187.869,82.94
187.91,82.04
187.952,80.06
187.974,80.6
187.984,80.6
187.989,80.6
187.994,80.06
188.019,78.8
188.035,78.98
188.053,78.8
188.076,78.8
188.077,78.98
188.119,78.08
188.16,78.08
188.176,78.8
188.202,78.08
188.221,77
188.233,77
188.244,77
188.285,77
188.306,77
188.327,78.08
188.345,78.8
188.354,78.8
188.369,78.08
188.386,78.8
188.389,77
188.397,77
188.401,77
188.403,77
188.408,77
188.41,77
188.424,77
188.452,78.08
188.469,78.8
188.486,78.8
188.494,77
188.534,80.6
188.535,80.06
188.543,80.6
188.55,80.6
188.577,80.96
188.584,82.4
188.619,82.94
188.643,75.2
188.646,75.2
188.648,73.4
188.651,75.2
188.655,75.2
188.66,75.92
188.665,75.2
188.68,77
188.695,77
188.702,77
188.713,75.2
188.72,75.2
188.733,75.2
188.744,75.92
188.748,75.2
188.756,77
188.772,77
188.78,77
188.785,77
188.809,77
188.81,77
188.818,77
188.827,77
188.847,77
188.869,77
188.91,77
188.926,77
188.952,77
188.973,77
188.977,77
188.984,77
188.988,75.2
188.994,75.92
188.999,75.2
189.006,75.2
189.035,75.02
189.041,75.2
189.049,75.2
189.066,75.2
189.077,75.02
189.089,75.2
189.095,75.2
189.119,75.02
189.155,75.2
189.16,75.02
189.202,75.02
189.226,75.2
189.244,75.92
189.285,75.92
189.327,77
189.36,78.8
189.367,78.8
189.369,78.08
189.385,78.8
189.41,80.96
189.436,82.4
189.443,82.4
189.45,82.4
189.452,82.94
189.494,86
189.535,87.08
189.577,87.08
189.61,77
189.619,77
189.66,78.98
189.702,82.94
189.744,84.02
189.785,84.02
189.827,82.04
189.869,80.96
189.91,80.06
189.952,78.98
189.994,78.98
190.035,78.08
190.077,77
190.119,75.92
190.14,75.2
190.16,77
190.165,75.2
190.171,75.2
190.183,77
190.2,75.2
190.202,75.92
190.236,75.2
190.244,75.92
190.258,75.2
190.276,75.2
190.285,75.92
190.301,75.2
190.327,77
190.369,80.06
190.374,80.6
190.384,80.6
190.41,80.96
190.442,82.4
190.452,82.94
190.467,82.4
190.494,87.08
190.535,89.06
190.577,89.96
190.619,89.96
190.66,91.94
190.702,91.94
190.744,91.04
190.785,89.96
190.827,87.98
190.869,86
190.91,84.92
190.952,84.02
190.994,82.94
191.035,80.96
191.077,80.06
191.119,78.98
191.16,78.08
191.202,77
191.244,75.92
191.285,75.92
191.327,77
191.369,80.06
191.41,82.94
191.452,86
191.494,87.98
191.535,89.96
191.577,89.96
191.619,89.96
191.66,91.94
191.702,91.04
191.744,91.04
191.785,89.96
191.827,87.98
191.869,86
191.91,84.02
191.952,82.94
191.994,82.04
192.035,80.06
192.077,80.06
192.119,80.06
192.16,80.06
192.184,80.6
192.202,78.98
192.244,78.98
192.285,78.08
192.324,78.8
192.327,78.08
192.369,78.98
192.41,82.94
192.424,82.4
192.452,84.02
192.494,87.08
192.535,89.06
192.577,89.96
192.619,91.04
192.66,91.04
192.702,91.94
192.744,91.04
192.785,87.98
192.827,87.08
192.842,87.8
192.869,86
192.91,84.02
192.952,82.04
192.994,80.96
193.024,80.6
193.035,80.06
193.077,78.98
193.119,78.98
193.135,78.8
193.16,78.98
193.202,78.98
193.21,78.8
193.244,78.98
193.276,78.8
193.285,78.98
193.298,78.8
193.327,78.98
193.369,80.06
193.41,80.96
193.452,84.02
193.485,87.8
193.494,87.08
193.535,89.96
193.577,89.96
193.619,91.04
193.66,91.04
193.702,91.94
193.744,91.04
193.785,89.06
193.827,87.08
193.869,84.92
193.91,84.02
193.952,82.04
193.963,82.4
193.994,80.96
194.017,80.6
194.035,80.06
194.077,80.06
194.119,80.06
194.149,80.6
194.16,80.06
194.174,80.6
194.192,80.6
194.202,80.06
194.215,80.6
194.244,80.06
194.26,80.6
194.274,80.6
194.281,80.6
194.285,80.06
194.292,80.6
194.327,80.06
194.34,80.6
194.369,82.94
194.41,84.92
194.452,87.08
194.494,87.98
194.535,89.96
194.577,91.94
194.619,93.02
194.66,95
194.702,93.92
194.744,93.02
194.785,91.04
194.827,89.06
194.869,87.08
194.91,84.92
194.952,82.94
194.994,80.96
195.035,80.06
195.065,78.8
195.077,78.98
195.119,78.98
195.16,78.98
195.202,78.98
195.244,78.98
195.276,78.8
195.285,78.08
195.314,78.8
195.327,78.98
195.338,80.6
195.369,80.96
195.378,80.6
195.386,80.6
195.41,82.94
195.438,84.2
195.444,84.2
195.452,87.08
195.494,89.06
195.535,91.94
195.577,93.02
195.619,93.02
195.66,95
195.702,95
195.744,93.92
195.785,91.94
195.827,89.96
195.869,87.98
195.91,84.92
195.952,84.92
195.994,82.94
196.035,82.04
196.077,80.06
196.119,78.98
196.16,78.08
196.202,77
196.242,77
196.244,77
196.285,75.92
196.304,75.2
196.327,77
196.369,80.06
196.41,84.02
196.452,87.08
196.494,89.96
196.535,91.94
196.577,93.02
196.619,93.92
196.66,95
196.702,96.08
196.744,93.92
196.785,93.92
196.827,91.04
196.869,87.98
196.91,86
196.952,84.02
196.994,82.04
197.035,80.06
197.077,78.98
197.119,78.08
197.16,77
197.202,75.92
197.244,75.92
197.285,75.92
197.327,78.08
197.369,82.04
197.41,84.92
197.452,87.98
197.494,91.04
197.535,93.92
197.577,95
197.619,96.98
197.66,96.98
197.702,96.08
197.744,96.08
197.785,93.02
197.827,91.04
197.869,89.06
197.91,87.08
197.952,84.92
197.994,84.02
198.035,82.94
198.077,80.96
198.119,80.06
198.16,78.98
198.202,78.08
198.215,78.8
198.221,78.8
198.244,78.08
198.285,78.08
198.327,78.98
198.369,82.94
198.41,86
198.452,87.98
198.494,89.96
198.535,93.92
198.577,96.08
198.619,96.08
198.66,96.98
198.702,98.06
198.744,96.08
198.785,82.94
198.827,80.06
198.869,80.06
198.91,78.98
198.952,78.98
198.994,78.08
199.035,78.08
199.077,77
199.09,77
199.119,77
199.127,78.8
199.16,78.08
199.202,77
199.244,77
199.267,77
199.285,77
199.3,77
199.327,78.08
199.369,80.96
199.377,82.4
199.394,82.4
199.41,84.92
199.422,82.4
199.426,82.4
199.452,87.08
199.494,89.06
199.535,91.94
199.577,93.92
199.619,96.08
199.66,96.08
199.702,95
199.744,89.96
199.785,87.98
199.827,86
199.869,84.02
199.91,82.94
199.931,82.4
199.952,80.96
199.994,80.06
200.035,78.98
200.077,78.08
200.119,77
200.16,77
200.202,77
200.244,75.92
200.285,75.92
200.304,77
200.318,77
200.324,77
200.327,77
200.334,78.8
200.369,80.06
200.392,80.6
200.41,82.04
200.44,84.2
200.452,86
200.483,87.8
200.494,86
200.535,87.98
200.577,91.94
200.619,93.92
200.66,93.92
200.702,93.92
200.744,93.02
200.785,91.04
200.827,89.06
200.869,87.08
200.91,84.92
200.952,84.02
200.979,84.2
200.987,84.2
200.994,82.94
201.035,82.04
201.066,80.6
201.077,80.06
201.119,78.98
201.16,78.08
201.202,77
201.244,75.92
201.285,75.92
201.327,78.08
201.369,82.04
201.41,84.02
201.452,86
201.494,87.98
201.535,91.04
201.577,89.96
201.619,93.92
201.66,91.94
201.702,91.94
201.744,87.98
201.785,86
201.827,84.92
201.869,84.02
201.91,82.94
201.952,82.04
201.994,80.96
202.035,80.06
202.077,80.06
202.119,78.98
202.16,78.98
202.168,78.8
202.202,78.08
202.214,78.8
202.219,78.8
202.228,78.8
202.244,78.08
202.249,78.8
202.255,78.8
202.262,78.8
202.285,78.08
202.313,78.8
202.327,78.98
202.369,82.04
202.383,82.4
202.41,84.02
202.426,86
202.452,87.08
202.459,86
202.494,89.06
202.535,91.94
202.577,87.08
202.619,87.98
202.66,87.98
202.689,93.2
202.702,91.04
202.706,82.4
202.713,80.6
202.724,80.6
202.744,82.94
202.785,84.02
202.827,84.92
202.839,84.2
202.869,82.04
202.91,80.96
202.952,80.06
202.994,80.06
203.021,80.6
203.035,80.06
203.077,80.06
203.119,80.06
203.123,78.8
203.128,77
203.131,77
203.14,75.2
203.145,75.2
203.16,75.92
203.19,75.2
203.202,77
203.205,77
203.238,77
203.244,77
203.285,78.08
203.319,78.8
203.327,78.08
203.342,78.8
203.355,78.8
203.363,78.8
203.369,78.98
203.376,80.6
203.39,80.6
203.401,80.6
203.41,82.04
203.42,82.4
203.452,84.92
203.494,86
203.523,89.6
203.535,91.04
203.577,91.94
203.619,91.04
203.66,89.96
203.702,89.96
203.744,89.96
203.785,89.96
203.827,87.08
203.869,84.92
203.91,82.94
203.952,82.04
203.994,80.96
204.013,80.6
204.029,80.6
204.035,80.06
204.077,78.98
204.119,77
204.142,77
204.149,77
204.16,77
204.202,75.92
204.24,75.2
204.244,75.92
204.259,75.2
204.272,75.2
204.285,75.92
204.298,75.2
204.327,77
204.333,77
204.369,78.08
204.374,78.8
204.4,80.6
204.41,82.94
204.415,82.4
204.417,82.4
204.42,82.4
204.44,84.2
204.446,84.2
204.452,84.92
204.494,87.98
204.535,91.04
204.577,91.94
204.619,93.92
204.66,93.92
204.702,91.04
204.744,89.96
204.785,89.06
204.827,87.98
204.869,84.92
204.91,82.94
204.952,82.94
204.994,80.96
205.035,80.06
205.077,80.06
205.119,78.08
205.16,77
205.202,77
205.244,75.02
205.285,75.02
205.327,75.92
205.369,80.96
205.41,84.92
205.452,86
205.494,89.06
205.535,91.94
205.577,91.94
205.619,93.92
205.66,93.92
205.681,91.4
205.702,82.04
205.72,80.6
205.744,84.92
205.785,84.92
205.827,82.04
205.869,82.04
205.91,80.06
205.952,80.06
205.994,80.06
206.035,78.08
206.077,78.08
206.119,78.08
206.16,77
206.202,77
206.244,77
206.285,75.92
206.327,77
206.369,78.98
206.41,84.02
206.452,87.08
206.494,89.96
206.577,93.92
206.619,95
206.66,93.92
206.674,82.4
206.678,75.2
206.688,75.2
206.693,75.2
206.694,75.2
206.702,75.92
206.726,75.2
206.744,75.92
206.785,73.94
206.827,75.92
206.869,75.92
206.91,75.92
206.945,75.2
206.952,75.02
206.955,75.2
206.969,75.2
206.994,73.94
207.035,73.94
207.077,73.94
207.084,73.4
207.119,75.02
207.14,75.2
207.16,75.02
207.202,75.02
207.233,73.4
207.244,73.94
207.262,75.2
207.285,75.02
207.327,75.92
207.369,75.92
207.41,78.98
207.436,80.6
207.452,82.04
207.463,82.4
207.492,84.2
207.494,84.02
207.533,86
207.535,84.92
207.554,87.8
207.577,84.92
207.619,87.98
207.631,89.6
207.642,87.8
207.66,91.04
207.702,87.98
207.744,82.94
207.785,84.92
207.827,82.04
207.869,80.06
207.91,80.06
207.929,80.6
207.952,78.98
207.994,78.08
208.01,78.8
208.015,78.8
208.026,78.8
208.035,78.08
208.077,78.08
208.119,78.08
208.16,78.08
208.195,77
208.202,77
208.244,77
208.285,77
208.327,77
208.369,78.98
208.378,78.8
208.396,78.8
208.401,78.8
208.41,78.08
208.42,80.6
208.434,82.4
208.452,82.04
208.459,77
208.463,78.8
208.489,82.4
208.494,80.96
208.514,77
208.523,77
208.535,80.06
208.541,80.6
208.545,78.8
208.55,75.2
208.558,73.4
208.576,75.2
208.577,75.02
208.605,77
208.619,80.06
208.631,80.6
208.636,80.6
208.647,78.8
208.66,77
208.678,78.8
208.702,78.08
208.718,78.8
208.728,78.8
208.744,78.98
208.762,80.6
208.785,80.06
208.827,78.98
208.869,78.08
208.91,77
208.952,77
208.994,75.02
209.015,75.2
209.035,75.92
209.077,75.02
209.085,75.2
209.119,75.92
209.152,75.2
209.16,75.92
209.202,75.92
209.213,75.2
209.223,75.2
209.244,77
209.285,77
209.314,77
209.327,77
209.332,77
209.355,78.8
209.363,78.8
209.369,78.98
209.41,82.04
209.42,80.6
209.429,80.6
209.452,84.92
209.476,86
209.494,87.08
209.535,89.96
209.577,91.04
209.619,91.94
209.66,91.94
209.702,91.04
209.744,91.94
209.785,89.96
209.827,87.98
209.853,86
209.869,86
209.91,84.92
209.952,82.94
209.994,82.04
210.035,80.96
210.077,78.98
210.11,78.8
210.115,78.8
210.119,78.98
210.15,78.8
210.16,78.98
210.183,78.8
210.202,78.08
210.237,77
210.244,77
210.25,77
210.265,77
210.269,77
210.274,77
210.285,75.92
210.297,77
210.303,77
210.327,77
210.347,78.8
210.361,78.8
210.369,80.96
210.404,82.4
210.41,82.94
210.452,86
210.494,87.08
210.535,89.96
210.577,91.04
210.619,95
210.66,93.92
210.702,95
210.744,93.92
210.785,91.94
210.827,89.96
210.869,87.08
210.91,84.92
210.952,82.94
210.994,82.04
211.035,80.06
211.077,78.98
211.119,77
211.16,75.92
211.192,77
211.202,77
211.229,77
211.244,75.92
211.285,75.02
211.327,75.92
211.369,80.06
211.41,84.02
211.452,87.08
211.494,89.96
211.535,91.94
211.577,93.92
211.619,98.06
211.66,98.06
211.702,98.96
211.744,96.98
211.785,96.08
211.827,91.94
211.869,87.98
211.91,84.92
211.952,82.94
211.994,80.96
212.035,80.06
212.077,77
212.119,77
212.16,75.92
212.202,75.92
212.244,73.94
212.285,73.94
212.327,75.92
212.369,80.96
212.41,84.92
212.452,89.06
212.494,91.94
212.535,96.08
212.577,96.98
212.619,98.96
212.66,100.94
212.702,98.96
212.744,98.96
212.785,96.98
212.827,91.94
212.869,89.06
212.91,87.08
212.952,84.02
212.994,82.94
213.035,80.96
213.077,80.06
213.119,78.08
213.16,75.92
213.202,75.02
213.244,73.94
213.285,75.02
213.327,77
213.369,82.04
213.41,87.08
213.452,91.04
213.494,93.92
213.535,96.98
213.577,98.06
213.619,98.06
213.66,100.04
213.702,98.96
213.744,98.06
213.785,95
213.827,91.94
213.869,89.06
213.91,87.08
213.952,86
213.994,82.94
214.035,80.96
214.077,78.98
214.119,78.08
214.16,77
214.202,75.92
214.244,75.02
214.285,75.02
